round_index,proposal_index,generated_index_before_step,draft_token_id,target_greedy_token_id,accepted_greedy,draft_entropy_nats,draft_top1_prob,target_entropy_nats,target_top1_prob,prompt_index,dataset_id,category,source_dataset,source_id,prompt_hash,token_record_index
2,3,3,306,306,1,4.460140228271484,0.17219477891921997,0.0010155700147151947,0.9999222755432129,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,3
2,4,4,505,29915,0,4.291409969329834,0.0872197300195694,0.005973938386887312,0.9993047118186951,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,4
3,1,5,29885,29881,0,1.0891070365905762,0.6355880498886108,0.07545419037342072,0.9861940145492554,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,5
4,1,6,763,367,0,3.763939380645752,0.3097766041755676,0.00010839052265509963,0.9999921917915344,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,6
5,1,7,9796,9796,1,5.01322078704834,0.10901337116956711,0.0011815893230959773,0.9998931884765625,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,7
5,2,8,304,304,1,0.7090632319450378,0.8574823141098022,1.8142955013900064e-05,0.9999988079071045,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,8
5,3,9,1371,1371,1,4.354564666748047,0.20184390246868134,0.26362502574920654,0.9262644052505493,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,9
5,4,10,366,29991,0,2.994821071624756,0.36655300855636597,0.3044893145561218,0.9097408056259155,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,10
6,1,11,13,1815,0,2.4362573623657227,0.5684671401977539,0.1004742756485939,0.9847361445426941,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,11
7,1,12,366,366,1,2.4978575706481934,0.3401690125465393,1.702672670944594e-05,0.999998927116394,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,12
7,2,13,1371,2649,0,3.4507203102111816,0.359205424785614,1.108818531036377,0.5872393846511841,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,13
8,1,14,592,592,1,0.47137320041656494,0.9036169052124023,1.304217448705458e-06,0.9999998807907104,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,14
8,2,15,825,901,0,2.917867660522461,0.15397456288337708,0.7988526821136475,0.7624896764755249,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,15
9,1,16,1048,1048,1,0.8842459917068481,0.8672631978988647,0.028103161603212357,0.9958167672157288,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,16
9,2,17,278,278,1,3.8904788494110107,0.24263711273670197,3.511885370244272e-05,0.9999974966049194,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,17
9,3,18,3143,3143,1,6.324896335601807,0.13815295696258545,2.1110587113071233e-05,0.9999986886978149,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,18
9,4,19,366,366,1,3.1829991340637207,0.226351797580719,0.9649901390075684,0.5921034812927246,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,19
10,1,20,29915,29915,1,3.045342206954956,0.4387505054473877,0.010760526172816753,0.9986333847045898,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,20
10,2,21,276,276,1,1.136176347732544,0.45949968695640564,1.6460895494674332e-05,0.9999991059303284,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,21
10,3,22,3063,1811,0,3.4925026893615723,0.14794008433818817,0.7842478156089783,0.49367037415504456,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,22
11,1,23,304,304,1,0.17760701477527618,0.9771038293838501,4.7088624341995455e-06,0.9999997615814209,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,23
11,2,24,1303,1284,0,3.8170769214630127,0.1569017618894577,0.09835667163133621,0.9803372621536255,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,24
12,1,25,29973,29973,1,2.366166591644287,0.5452559590339661,0.2833578586578369,0.9184080362319946,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,25
12,2,26,13,1724,0,2.475627899169922,0.5601428151130676,0.29360300302505493,0.9450476765632629,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,26
13,1,27,29915,29915,1,4.043792724609375,0.15151214599609375,0.9616019129753113,0.6484006643295288,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,27
13,2,28,29879,29879,1,0.0868474692106247,0.9867933988571167,1.2660657375818118e-05,0.9999993443489075,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,28
13,3,29,278,278,1,1.7551108598709106,0.6096087098121643,0.0404001884162426,0.9941124320030212,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,29
13,4,30,1900,3143,0,4.834006309509277,0.17136484384536743,1.4993923902511597,0.40004220604896545,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,30
14,1,31,366,1048,0,2.79616117477417,0.40214085578918457,0.2530369758605957,0.9339756369590759,291,oasst1,chat,OpenAssistant/oasst1,8f61fda1-3faf-4f11-b055-542ac1a1a52c,464bf64c769cf603d6ce2a6a41c475a2964d2206,31
1,1,0,1576,5215,0,6.103239059448242,0.10490468889474869,0.8283838033676147,0.6076700091362,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,0
2,1,1,278,337,0,5.923614978790283,0.0958002358675003,0.04538913071155548,0.992842435836792,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,1
3,1,2,4282,13,0,5.540539741516113,0.09910045564174652,0.004801113158464432,0.9994985461235046,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,2
4,1,3,1576,13,0,6.550617218017578,0.05350051075220108,0.12261471152305603,0.9744099974632263,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,3
5,1,4,1576,1753,0,6.469745635986328,0.05571839585900307,0.0155573058873415,0.9978845715522766,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,4
6,1,5,1475,1993,0,2.0477683544158936,0.683987557888031,0.4887735843658447,0.8829352259635925,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,5
7,1,6,278,29918,0,5.928877353668213,0.05738133192062378,0.0069531770423054695,0.9993427991867065,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,6
8,1,7,1807,1807,1,6.8528594970703125,0.053926676511764526,1.6478530168533325,0.5255876779556274,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,7
8,2,8,29901,29898,0,5.286130428314209,0.05751333385705948,0.019347168505191803,0.997443437576294,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,8
9,1,9,1807,710,0,6.6336212158203125,0.07052924484014511,1.4343438148498535,0.4419572353363037,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,9
10,1,10,29897,1125,0,3.5483903884887695,0.4861097037792206,0.375745564699173,0.8861052393913269,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,10
11,1,11,910,13,0,6.691373825073242,0.04581369087100029,0.0017165079480037093,0.9998481869697571,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,11
12,1,12,458,1678,0,7.134233474731445,0.02637360244989395,0.07966762036085129,0.9865307211875916,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,12
13,1,13,849,4766,0,6.735116958618164,0.04994386062026024,1.2738521099090576,0.5405268669128418,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,13
14,1,14,29898,353,0,4.934024810791016,0.1407863348722458,0.0010101331863552332,0.9999169111251831,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,14
15,1,15,29871,364,0,6.300075531005859,0.08697955310344696,0.02318175882101059,0.997383177280426,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,15
16,1,16,29898,29915,0,6.096733093261719,0.03259644657373428,0.2923924922943115,0.9452236294746399,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,16
17,1,17,29879,29874,0,6.053954124450684,0.17365945875644684,0.19691604375839233,0.969648003578186,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,17
18,1,18,29918,29905,0,5.480165481567383,0.0984933152794838,1.739834189414978,0.5202622413635254,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,18
19,1,19,29876,29893,0,6.196154594421387,0.08742500841617584,1.1485209465026855,0.7818296551704407,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,19
20,1,20,29898,29974,0,5.795316696166992,0.09110797196626663,0.39290541410446167,0.8847542405128479,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,20
21,1,21,29896,29890,0,6.552090644836426,0.06606745719909668,0.0035311668179929256,0.9997221231460571,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,21
22,1,22,29905,29915,0,5.21034574508667,0.12288089096546173,0.0006924638291820884,0.9999455213546753,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,22
23,1,23,29879,13,0,5.634165287017822,0.16536393761634827,0.0702533945441246,0.9887312054634094,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,23
24,1,24,29930,1678,0,6.850130558013916,0.04142389073967934,0.00016037083696573973,0.9999887943267822,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,24
25,1,25,4766,736,0,4.526426315307617,0.4449326992034912,0.7539026141166687,0.7672128677368164,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,25
26,1,26,995,337,0,5.662405014038086,0.07385385036468506,0.007623730227351189,0.9992051124572754,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,26
27,1,27,29901,29889,0,5.5568742752075195,0.1037922278046608,8.93986907612998e-06,0.9999996423721313,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,27
28,1,28,29878,4352,0,7.09279727935791,0.047182582318782806,0.6501419544219971,0.6741006374359131,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,28
29,1,29,29918,29898,0,5.035039901733398,0.20042140781879425,5.42380876140669e-05,0.999997079372406,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,29
30,1,30,29878,11037,0,6.239907264709473,0.0720476359128952,0.004951548762619495,0.9994324445724487,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,30
31,1,31,29897,29892,0,4.0553178787231445,0.20655427873134613,0.0002090173657052219,0.9999833703041077,292,mbpp,code,mbpp,train_278,83ffe43a965b1f5991f340bbc331d6b3389176ae,31
1,1,0,306,3374,0,4.706739902496338,0.14775198698043823,2.902482509613037,0.15111787617206573,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,0
2,1,1,366,366,1,0.46036359667778015,0.9110341668128967,0.0004235107626300305,0.9999671578407288,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,1
2,2,2,363,363,1,2.3263654708862305,0.33794745802879333,0.00012410798808559775,0.9999920129776001,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,2
2,3,3,596,20888,0,2.5545859336853027,0.574543297290802,0.49258145689964294,0.8666859269142151,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,3
3,1,4,714,714,1,0.4393652379512787,0.9381847381591797,3.2714568078517914e-05,0.9999980330467224,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,4
3,2,5,304,29991,0,1.7909913063049316,0.6024547219276428,0.03899000957608223,0.994875431060791,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,5
4,1,6,13,1763,0,2.485520124435425,0.5252785682678223,1.289719820022583,0.4382886588573456,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,6
5,1,7,367,11157,0,4.9650726318359375,0.08358227461576462,0.336565762758255,0.8992950320243835,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,7
6,1,8,278,278,1,2.812932014465332,0.34216198325157166,0.06860789656639099,0.9871781468391418,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,8
6,2,9,8825,521,0,4.7383527755737305,0.24724669754505157,0.26169535517692566,0.9272520542144775,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,9
7,1,10,2925,2925,1,0.9263666868209839,0.8693075776100159,0.0026643916498869658,0.9997738003730774,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,10
7,2,11,310,310,1,1.4461052417755127,0.712939441204071,2.9458451535901986e-06,0.9999998807907104,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,11
7,3,12,2805,596,0,4.7428131103515625,0.11695914715528488,0.000251712859608233,0.9999814629554749,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,12
8,1,13,3577,3577,1,4.971657752990723,0.2622506618499756,0.0002155518886866048,0.9999838471412659,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,13
8,2,14,5023,5023,1,3.3477988243103027,0.5374480485916138,0.003548199776560068,0.9996256828308105,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,14
8,3,15,1641,1641,1,2.3731067180633545,0.6055209636688232,0.011322854086756706,0.9984947443008423,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,15
8,4,16,9259,9259,1,0.0665556788444519,0.9927526116371155,0.00028673955239355564,0.99997878074646,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,16
9,1,17,29892,29892,1,3.057100772857666,0.3864818215370178,0.00542855029925704,0.9993602633476257,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,17
9,2,18,3113,1244,0,3.3423306941986084,0.31422364711761475,1.0782043933868408,0.6939195990562439,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,18
10,1,19,338,526,0,1.8601949214935303,0.3499629497528076,5.164622052689083e-06,0.9999997615814209,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,19
11,1,20,777,777,1,2.480624198913574,0.39018920063972473,0.2631748616695404,0.9262985587120056,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,20
11,2,21,25562,25562,1,4.615523815155029,0.13467518985271454,0.3366197943687439,0.9354131817817688,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,21
11,3,22,304,29901,0,2.532370090484619,0.23074406385421753,0.04257820546627045,0.9942676424980164,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,22
12,1,23,1128,13,0,5.7997589111328125,0.07043419778347015,0.00018314480257686228,0.9999858140945435,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,23
13,1,24,7900,13,0,5.741864204406738,0.034439872950315475,0.016067326068878174,0.9980551600456238,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,24
14,1,25,1576,29896,0,5.830690383911133,0.035732511430978775,0.042774125933647156,0.9944317936897278,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,25
15,1,26,29889,29889,1,1.3185856342315674,0.7471491694450378,0.0005933203501626849,0.9999472498893738,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,26
15,2,27,887,10306,0,5.941826820373535,0.041849564760923386,1.5096333026885986,0.6328457593917847,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,27
16,1,28,278,278,1,2.831388473510742,0.5179942846298218,0.020248541608452797,0.9980632662773132,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,28
16,2,29,11994,1410,0,5.60318660736084,0.1574878990650177,1.9673950672149658,0.4806833267211914,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,29
17,1,30,10652,10652,1,0.09219848364591599,0.9863861203193665,2.585641050245613e-05,0.9999982714653015,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,30
17,2,31,1475,1475,1,0.008981702849268913,0.9991470575332642,3.984518116340041e-05,0.9999974966049194,293,oasst1,chat,OpenAssistant/oasst1,a21d0b77-0449-4e5f-853f-1896caaf77c2,d4753ada4642a616470d15098eab8281efe24e18,31
1,1,0,306,1939,0,5.2846879959106445,0.2932024896144867,1.126671552658081,0.7099792957305908,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,0
2,1,1,29892,6365,0,5.753277778625488,0.1800341159105301,0.4647398591041565,0.833695650100708,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,1
3,1,2,2722,2722,1,0.13567638397216797,0.9811845421791077,0.003958770073950291,0.9996582269668579,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,2
3,2,3,29892,29991,0,3.405749797821045,0.2993582785129547,0.6616255044937134,0.6694795489311218,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,3
4,1,4,306,887,0,4.999325752258301,0.19278575479984283,2.487442970275879,0.2108832448720932,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,4
5,1,5,508,508,1,3.152092456817627,0.329353928565979,0.029110046103596687,0.9959502220153809,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,5
5,2,6,1284,5948,0,5.092778205871582,0.04925638064742088,0.34092122316360474,0.9383771419525146,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,6
6,1,7,1284,9792,0,5.56861686706543,0.05211601406335831,1.1807706356048584,0.4872983396053314,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,7
7,1,8,596,596,1,3.6389412879943848,0.2731197774410248,0.11340919137001038,0.983191967010498,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,8
7,2,9,848,2066,0,4.99620246887207,0.18204553425312042,0.48752573132514954,0.8691684603691101,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,9
8,1,10,515,515,1,3.698945999145508,0.19027964770793915,1.2826242446899414,0.5211078524589539,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,10
8,2,11,278,263,0,4.76619815826416,0.14312830567359924,1.3213530778884888,0.4058087170124054,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,11
9,1,12,2898,16199,0,5.70566463470459,0.07288873940706253,0.8893717527389526,0.7915264368057251,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,12
10,1,13,29889,470,0,4.28953742980957,0.11916841566562653,1.595719814300537,0.5389328002929688,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,13
11,1,14,17749,491,0,4.543667316436768,0.22613978385925293,3.1041109561920166,0.19133320450782776,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,14
12,1,15,773,773,1,4.2243170738220215,0.28368309140205383,0.8097295761108398,0.8241442441940308,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,15
12,2,16,278,9570,0,4.298316955566406,0.2414848953485489,1.1811842918395996,0.679405927658081,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,16
13,1,17,8635,8635,1,3.006253480911255,0.260670006275177,0.06484726071357727,0.9892103672027588,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,17
13,2,18,29889,5786,0,3.3599843978881836,0.40231767296791077,0.7520884275436401,0.5640084147453308,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,18
14,1,19,29889,763,0,2.8054184913635254,0.46098682284355164,0.5494885444641113,0.8072899580001831,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,19
15,1,20,20724,5087,0,2.4798171520233154,0.6676462292671204,0.0934579074382782,0.9830183982849121,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,20
16,1,21,22850,22850,1,1.5085780620574951,0.7389699816703796,0.008846938610076904,0.9989479184150696,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,21
16,2,22,470,470,1,2.0568840503692627,0.30543166399002075,0.5084091424942017,0.7976602911949158,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,22
16,3,23,20724,20724,1,2.6543869972229004,0.5920525789260864,0.2123032510280609,0.9513574838638306,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,23
16,4,24,1884,1884,1,0.4005478620529175,0.918100893497467,0.002203913638368249,0.99977046251297,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,24
17,1,25,29889,29889,1,1.6247549057006836,0.7312396764755249,0.039538804441690445,0.9936385750770569,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,25
17,2,26,13,13,1,3.8836116790771484,0.3467710316181183,1.9889636039733887,0.42036083340644836,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,26
17,3,27,29902,2659,0,5.952692031860352,0.04191165417432785,0.4794673025608063,0.8639287352561951,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,27
18,1,28,29901,29901,1,5.585526466369629,0.1064712405204773,0.005115434527397156,0.9994394779205322,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,28
