sample_id,context_len,source_type,source_name,natural_prefix_start,original_num_tokens,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
4664,256,json_config,json_config_template_1830,True,367,3.1221972,0.30097842,1.0484283,278,0.56407773,0.6566781,1.0,1,0.64250845,0.56407773,0.6566781
4665,256,json_config,json_config_template_899,True,271,1.7152566,0.16534998,0.033606753,7638,0.63471127,0.99645835,1.0,1,0.6379913,0.63471127,0.99645835
4666,256,math,math_template_485,True,268,2.6068316,0.2512974,0.022127915,23830,0.63155425,0.99734265,1.0,1,0.63337153,0.63155425,0.99734265
4667,256,natural_language,natural_template_1967,True,290,5.6597824,0.54560053,5.847216,24481,0.00031920895,0.00064189715,1.0,1,0.45806915,0.077500015,0.0027557898
4668,256,chat,chat_template_934,True,272,2.5930266,0.24996662,1.888593,363,0.03985635,0.028092412,0.7048416,1,0.51822287,0.39629412,0.30677804
4669,256,chat,chat_template_822,True,270,2.979202,0.28719378,2.8467968,29881,0.62246144,0.31186348,0.50101656,1,0.382645,0.62246144,0.31186348
4670,256,code,code_template_1577,True,375,4.0423574,0.3896815,0.057428423,29892,0.2570273,8.006693e-09,3.115114e-08,0,0.011963999,0.2570273,8.006693e-09
4671,256,code,code_template_1545,True,407,4.4092484,0.4250496,0.0051718904,1678,0.22317046,8.477697e-05,0.00037987542,0,0.008375734,0.22317046,8.477697e-05
4672,256,math,math_template_1919,True,281,4.0322313,0.38870534,3.5469322,4482,0.19694088,1.4585731e-05,7.406147e-05,0,0.21887182,0.19694088,1.4585731e-05
4673,256,code,code_template_1617,True,377,3.0425713,0.29330254,0.0021276074,304,0.0013998062,9.801419e-10,7.0019826e-07,0,0.018408135,0.2999217,1.4933018e-08
4674,256,chat,chat_template_869,True,270,2.7000608,0.2602847,2.821628,29881,0.6643855,0.27533916,0.4144268,1,0.3349183,0.6643855,0.27533916
4675,256,natural_language,natural_template_311,True,292,2.8953466,0.27911013,2.1147797,322,0.11943465,0.015724298,0.13165608,0,0.42529047,0.26291528,0.1369026
4676,256,chat,chat_template_1647,True,272,2.6199844,0.25256535,1.9132199,313,0.024075625,0.023680042,0.98356915,1,0.40979487,0.38553706,0.21105793
4677,256,json_config,json_config_template_1037,True,274,4.4217415,0.42625394,0.0047634137,29918,0.42500192,0.9996352,1.0,1,0.4252885,0.42500192,0.9996352
4678,256,json_config,json_config_template_422,True,273,6.9388947,0.6689064,0.62529147,8057,0.00016792063,1.1081364e-06,0.006599168,0,0.040919162,0.020182151,0.00015150952
4679,256,math,math_template_39,True,280,2.3986797,0.23123167,0.87982136,29892,0.60441375,0.82004946,1.0,1,0.6591873,0.60441375,0.82004946
4680,256,chat,chat_template_618,True,274,6.187937,0.5965144,3.861751,848,0.012243297,0.0003695969,0.030187694,0,0.22158247,0.041580647,0.0020215737
4681,256,math,math_template_1431,True,281,4.0279517,0.3882928,3.5567155,1407,0.010710172,0.0013634851,0.12730749,0,0.2177601,0.1974048,1.4036028e-05
4682,256,natural_language,natural_template_831,True,291,2.3693337,0.22840273,4.0506563,13,0.5822862,0.06838242,0.11743782,0,0.38562855,0.5822862,0.06838242
4683,256,natural_language,natural_template_531,True,294,1.9978735,0.19259413,2.5097613,304,0.57777417,0.041039992,0.0710312,0,0.39311594,0.57777417,0.041039992
4684,256,chat,chat_template_956,True,260,3.9651332,0.3822371,0.00081258384,6800,0.01951369,1.6118919e-07,8.260313e-06,0,0.20101267,0.20096837,0.9999379
4685,256,chat,chat_template_1630,True,277,3.3259435,0.3206195,2.0476174,322,0.5168815,0.62150997,1.0,1,0.62021786,0.5168815,0.62150997
4686,256,json_config,json_config_template_1781,True,272,4.003377,0.38592377,0.46239585,976,0.00054592424,1.6158518e-07,0.00029598462,0,0.4731771,0.3093795,0.83426666
4687,256,json_config,json_config_template_538,True,283,7.2205143,0.6960544,2.21547,297,0.005611166,1.6621065e-05,0.002962141,0,0.068799876,0.020365069,1.5888564e-06
4688,256,natural_language,natural_template_1963,True,291,2.2264712,0.21463084,4.007553,13,0.61201394,0.09830074,0.16061847,0,0.39979076,0.61201394,0.09830074
4689,256,math,math_template_198,True,266,2.3895226,0.23034893,0.5257219,278,0.6821742,0.923491,1.0,1,0.7062238,0.6821742,0.923491
4690,256,json_config,json_config_template_558,True,368,0.11176294,0.010773898,0.0054315967,1135,0.98949707,0.99948287,1.0,1,0.9899871,0.98949707,0.99948287
4691,256,chat,chat_template_1194,True,272,2.5915458,0.24982388,1.9347508,310,0.092810646,0.006420739,0.06918106,0,0.62383914,0.39690077,0.46805963
4692,256,chat,chat_template_1571,True,275,2.1383884,0.2061397,0.13964404,391,0.04123573,0.012112387,0.29373524,0,0.35463333,0.33203575,0.9773586
4693,256,json_config,json_config_template_447,True,368,0.10962332,0.01056764,0.004236099,1135,0.989717,0.999605,1.0,1,0.9900927,0.989717,0.999605
4694,256,math,math_template_580,True,293,2.6679645,0.25719061,1.1620333,16273,3.0274066e-06,3.279306e-08,0.010832064,0,0.5495401,0.33922383,0.20663549
4695,256,json_config,json_config_template_176,True,273,6.9409122,0.6691009,0.63540304,4478,0.00039687144,2.766147e-05,0.06969882,0,0.041521188,0.019961907,0.00014953648
4696,256,json_config,json_config_template_585,True,368,0.11044104,0.010646467,0.0042652693,1135,0.98963505,0.9996018,1.0,1,0.99001396,0.98963505,0.9996018
4697,256,code,code_template_1996,True,399,3.0094795,0.2901125,0.036660135,353,0.0015675571,5.98967e-08,3.821022e-05,0,0.10298906,0.37031803,1.9793406e-07
4698,256,chat,chat_template_705,True,274,6.2044525,0.5981065,4.4021173,20813,0.0072731967,0.00057041075,0.07842641,0,0.26394108,0.03993771,0.001618614
4699,256,math,math_template_1502,True,267,0.24163169,0.023293188,0.0002484456,292,0.9725213,0.9999839,1.0,1,0.9725353,0.9725213,0.9999839
4700,256,chat,chat_template_1795,True,276,3.4472218,0.33231068,2.271832,278,0.50426006,0.6280614,1.0,1,0.6110446,0.50426006,0.6280614
4701,256,math,math_template_1952,True,295,3.6893864,0.35565522,2.3126411,29889,0.09344693,0.21950413,1.0,1,0.55674976,0.12872858,0.07645357
4702,256,math,math_template_1128,True,295,3.6802897,0.35477832,2.3121142,515,0.0056340112,0.0011343149,0.20133345,1,0.5518091,0.13333759,0.07890278
4703,256,code,code_template_1347,True,376,6.805086,0.6560073,0.066130385,8102,0.0008210771,1.2361242e-08,1.505491e-05,0,0.004923162,0.054286085,1.3580222e-06
4704,256,chat,chat_template_622,True,269,5.9375286,0.5723752,3.0448277,304,0.00031471718,9.285175e-06,0.029503236,0,0.18055648,0.065997854,0.047359772
4705,256,json_config,json_config_template_280,True,278,5.8026276,0.55937076,1.4742498,22459,0.00019716639,2.919058e-09,1.4805049e-05,0,0.112690836,0.154827,0.041288923
4706,256,natural_language,natural_template_1283,True,292,2.8884158,0.27844203,2.156697,310,0.092158206,0.006540996,0.07097573,0,0.46206975,0.26876014,0.15121678
4707,256,math,math_template_589,True,268,2.6068316,0.2512974,0.022127915,417,3.6960337e-05,1.421147e-09,3.8450595e-05,0,0.63337153,0.63155425,0.99734265
4708,256,json_config,json_config_template_815,True,274,4.422882,0.4263639,0.004640922,2794,0.007442968,1.9584023e-09,2.6312117e-07,0,0.42449263,0.42421418,0.9996444
4709,256,code,code_template_867,True,375,4.0423574,0.3896815,0.057428423,320,0.0006079317,1.3194894e-11,2.1704567e-08,0,0.011963999,0.2570273,8.006693e-09
4710,256,chat,chat_template_1048,True,261,4.7804885,0.46083698,1.8966932,8249,0.000798273,0.00019176716,0.24022754,0,0.32819012,0.21536876,0.39442652
4711,256,json_config,json_config_template_766,True,279,6.0896173,0.58703643,0.95231676,4984,0.0004033995,1.1335791e-06,0.0028100656,0,0.03613462,0.14588186,0.0002177162
4712,256,math,math_template_1446,True,268,4.00208,0.38579875,4.089985,3483,0.00044091375,0.001621853,1.0,1,0.14749469,0.41438568,0.020305932
4713,256,natural_language,natural_template_753,True,290,5.6404834,0.5437401,5.815696,901,0.012010118,0.0040099607,0.33388188,0,0.47092026,0.07680104,0.0026504223
4714,256,code,code_template_301,True,399,3.0094795,0.2901125,0.036660135,29936,0.003658944,6.1798026e-08,1.688958e-05,0,0.10298906,0.37031803,1.9793406e-07
4715,256,code,code_template_70,True,407,4.390918,0.42328253,0.006265699,1678,0.22209895,2.6259642e-05,0.00011823398,0,0.008326989,0.22209895,2.6259642e-05
4716,256,json_config,json_config_template_1947,True,368,0.11126172,0.010725581,0.0043120505,1135,0.98954153,0.9995975,1.0,1,0.98992395,0.98954153,0.9995975
4717,256,math,math_template_335,True,280,2.3891344,0.23031151,0.87071526,1426,1.3570756e-05,3.1387046e-08,0.0023128444,0,0.6607375,0.6061897,0.82296693
4718,256,math,math_template_1033,True,268,2.6068316,0.2512974,0.022127915,23830,0.63155425,0.99734265,1.0,1,0.63337153,0.63155425,0.99734265
4719,256,json_config,json_config_template_69,True,369,2.6350088,0.2540137,0.61604756,5780,1.2276413e-05,2.1184917e-08,0.0017256602,0,0.2242426,0.39963415,0.201177
4720,256,chat,chat_template_186,True,273,0.59548664,0.057404652,0.0064938106,800,0.933079,0.9993907,1.0,1,0.93337935,0.933079,0.9993907
4721,256,math,math_template_749,True,268,2.6068316,0.2512974,0.022127915,23830,0.63155425,0.99734265,1.0,1,0.63337153,0.63155425,0.99734265
4722,256,json_config,json_config_template_1147,True,279,6.0641317,0.58457965,0.9457494,5563,0.15059292,0.00021802,0.001447744,0,0.035930373,0.15059292,0.00021802
4723,256,natural_language,natural_template_1123,True,290,5.6894674,0.54846215,5.749254,2313,0.00018647763,3.0657007e-05,0.16440046,0,0.46704733,0.07248985,0.003488532
4724,256,chat,chat_template_1705,True,274,6.2313547,0.60069984,4.1225147,8396,1.5136433e-05,2.2887275e-07,0.015120653,0,0.24316728,0.03833117,0.0010987994
4725,256,code,code_template_1579,True,360,5.9181604,0.57050806,0.0011263026,657,0.0034865667,1.6851301e-10,4.8332076e-08,0,0.0015685743,0.08283795,3.5047364e-11
4726,256,code,code_template_298,True,371,5.722966,0.5516914,0.0010250554,1753,0.02000845,1.8407869e-07,9.200047e-06,0,0.15746857,0.15737866,0.99991
4727,256,chat,chat_template_455,True,278,1.9804045,0.19091012,1.6661112,29892,0.5377732,0.5977688,1.0,1,0.70156544,0.5377732,0.5977688
4728,256,code,code_template_167,True,376,6.8087835,0.6563637,0.06496425,9773,0.0001719151,3.7043545e-08,0.0002154758,0,0.004516805,0.05540313,1.0249577e-06
4729,256,math,math_template_728,True,293,2.6642723,0.2568347,1.1808698,393,0.31200108,0.7090898,1.0,1,0.55178344,0.3399995,0.20475104
4730,256,math,math_template_1349,True,268,2.6068316,0.2512974,0.022127915,1539,3.7615773e-05,3.103607e-10,8.250813e-06,0,0.63337153,0.63155425,0.99734265
4731,256,chat,chat_template_929,True,275,2.1383884,0.2061397,0.13964404,4695,0.33203575,0.9773586,1.0,1,0.35463333,0.33203575,0.9773586
4732,256,code,code_template_1873,True,371,5.722966,0.5516914,0.0010250554,4706,0.04235789,1.6152392e-06,3.8133134e-05,0,0.15746857,0.15737866,0.99991
4733,256,chat,chat_template_797,True,275,2.1374512,0.20604935,0.2936725,4695,0.33071616,0.9479196,1.0,1,0.37717554,0.33071616,0.9479196
4734,256,chat,chat_template_115,True,275,2.1374512,0.20604935,0.2936725,4695,0.33071616,0.9479196,1.0,1,0.37717554,0.33071616,0.9479196
4735,256,chat,chat_template_54,True,274,6.187937,0.5965144,3.861751,18139,0.0019600056,6.092713e-05,0.031085182,0,0.22158247,0.041580647,0.0020215737
4736,256,json_config,json_config_template_1657,True,278,5.809967,0.56007826,1.4553493,313,0.01943481,2.3222601e-06,0.00011948973,0,0.11054321,0.15346494,0.040149022
4737,256,json_config,json_config_template_509,True,274,4.436881,0.4277134,0.004669651,29918,0.4225505,0.9996424,1.0,1,0.422831,0.4225505,0.9996424
4738,256,natural_language,natural_template_634,True,292,2.898369,0.2794015,2.1394649,29889,0.265189,0.159238,0.6004698,1,0.46202734,0.265189,0.159238
4739,256,code,code_template_769,True,360,5.9181604,0.57050806,0.0011263026,9021,0.00063495093,4.571038e-11,7.1990414e-08,0,0.0015685743,0.08283795,3.5047364e-11
4740,256,chat,chat_template_1931,True,275,2.204147,0.21247882,0.22310159,4695,0.32149813,0.96275705,1.0,1,0.35768035,0.32149813,0.96275705
4741,256,math,math_template_130,True,266,2.398339,0.23119883,0.51502204,18709,0.0015799807,3.4412387e-05,0.021780258,0,0.70491624,0.6811747,0.9250798
4742,256,json_config,json_config_template_370,True,276,3.014863,0.29063147,0.15681925,29918,0.364789,0.0069742263,0.019118521,0,0.090883665,0.364789,0.0069742263
4743,256,math,math_template_1687,True,281,4.0279503,0.38829264,3.5624487,1880,0.19156761,0.00021844497,0.0011403022,0,0.2206601,0.19764863,1.5158559e-05
4744,256,code,code_template_335,True,406,4.0920343,0.3944703,0.37089932,1678,0.23665625,7.156253e-05,0.0003023902,0,0.010834759,0.23665625,7.156253e-05
4745,256,math,math_template_989,True,268,2.6068316,0.2512974,0.022127915,23830,0.63155425,0.99734265,1.0,1,0.63337153,0.63155425,0.99734265
4746,256,chat,chat_template_1180,True,259,1.27691,0.12309356,0.0006944104,492,0.81754035,0.9999453,1.0,1,0.817565,0.81754035,0.9999453
4747,256,json_config,json_config_template_417,True,369,2.6295516,0.25348762,0.6970521,304,0.4056113,0.26776505,0.66015184,0,0.2907564,0.4056113,0.26776505
4748,256,json_config,json_config_template_1061,True,272,3.9879296,0.38443467,0.52041,29918,0.31349814,0.7967951,1.0,1,0.47693735,0.31349814,0.7967951
4749,256,math,math_template_413,True,268,2.6068316,0.2512974,0.022127915,338,0.07782275,0.0015350024,0.01972434,0,0.63337153,0.63155425,0.99734265
4750,256,code,code_template_1252,True,375,4.0423574,0.3896815,0.057428423,29898,0.05387585,1.0568947e-06,1.9617226e-05,0,0.011963999,0.2570273,8.006693e-09
4751,256,chat,chat_template_1698,True,275,2.2004192,0.21211945,0.17503887,800,0.23328057,7.412837e-06,3.1776486e-05,0,0.34441352,0.31391335,0.9694297
4752,256,code,code_template_1746,True,399,3.0094795,0.2901125,0.036660135,511,0.047822066,7.168696e-08,1.4990353e-06,0,0.10298906,0.37031803,1.9793406e-07
4753,256,json_config,json_config_template_943,True,278,5.8038597,0.55948955,1.4709396,13880,0.00027493775,4.749117e-08,0.00017273426,0,0.11254336,0.15489908,0.041076798
4754,256,math,math_template_176,True,295,3.6951442,0.35621026,2.2841973,29889,0.09404829,0.24097076,1.0,1,0.5396415,0.12557095,0.06587774
4755,256,code,code_template_1343,True,371,5.722966,0.5516914,0.0010250554,18009,2.654682e-05,4.3824623e-12,1.6508426e-07,0,0.15746857,0.15737866,0.99991
4756,256,json_config,json_config_template_314,True,271,1.6959927,0.16349295,0.033683024,7638,0.64413047,0.9964478,1.0,1,0.64742786,0.64413047,0.9964478
4757,256,code,code_template_136,True,399,3.0094795,0.2901125,0.036660135,297,0.00424445,4.179591e-11,9.8471915e-09,0,0.10298906,0.37031803,1.9793406e-07
4758,256,code,code_template_1592,True,376,6.805086,0.6560073,0.066130385,10423,1.474048e-05,2.6443478e-10,1.7939361e-05,0,0.004923162,0.054286085,1.3580222e-06
4759,256,chat,chat_template_1961,True,278,1.9804045,0.19091012,1.6661112,29892,0.5377732,0.5977688,1.0,1,0.70156544,0.5377732,0.5977688
4760,256,natural_language,natural_template_155,True,381,3.5171068,0.33904755,2.0704255,825,0.020040458,0.022697633,1.0,1,0.30662584,0.2968021,0.048050888
4761,256,code,code_template_609,True,360,5.9181604,0.57050806,0.0011263026,1631,0.0014763052,2.9050948e-12,1.9678146e-09,0,0.0015685743,0.08283795,3.5047364e-11
4762,256,math,math_template_26,True,265,6.1203613,0.59000015,2.435789,931,0.0040755123,0.0001088158,0.026699908,0,0.112199865,0.083147936,0.022421634
4763,256,natural_language,natural_template_19,True,291,2.2813723,0.21992329,3.9797816,450,0.05808474,0.13234857,1.0,1,0.36355937,0.6005468,0.05872932
4764,256,json_config,json_config_template_1479,True,369,2.6291695,0.25345078,0.6975423,373,0.003809619,9.99871e-06,0.0026245958,0,0.2908177,0.40565297,0.2677392
4765,256,json_config,json_config_template_1266,True,368,0.11350796,0.010942118,0.004186747,1135,0.9893076,0.9996113,1.0,1,0.9896797,0.9893076,0.9996113
4766,256,code,code_template_1051,True,399,3.0094795,0.2901125,0.036660135,29892,0.097360894,0.9943715,1.0,1,0.10298906,0.37031803,1.9793406e-07
4767,256,json_config,json_config_template_1531,True,276,2.973289,0.28662375,0.16238523,29901,0.24105074,1.1840291e-06,4.91195e-06,0,0.090363234,0.36186,0.0071857884
4768,256,math,math_template_1551,True,281,4.0236635,0.3878794,3.5603545,1880,0.1910317,0.00021361082,0.0011181957,0,0.21971846,0.19864152,1.4794182e-05
4769,256,chat,chat_template_913,True,276,3.4472218,0.33231068,2.271832,1749,0.00077307696,2.419947e-05,0.031302795,0,0.6110446,0.50426006,0.6280614
4770,256,natural_language,natural_template_276,True,290,5.6346354,0.54317635,5.8219194,12845,0.0018104581,0.0016032568,0.88555306,1,0.46229106,0.07698263,0.0019643512
4771,256,json_config,json_config_template_9,True,369,2.6308956,0.25361717,0.7046728,304,0.40533316,0.27379328,0.67547715,1,0.2971818,0.40533316,0.27379328
4772,256,json_config,json_config_template_1562,True,273,6.936694,0.66869426,0.9489958,17990,0.00035455276,0.0001024268,0.28889015,0,0.060751747,0.01943369,0.00053250155
4773,256,natural_language,natural_template_850,True,373,3.2716522,0.31538585,1.4810128,310,0.06201386,0.001151195,0.01856351,0,0.4887934,0.28010663,0.17765848
4774,256,chat,chat_template_1755,True,272,2.5918403,0.24985227,1.9364697,29892,0.39694902,0.30689064,0.77312356,1,0.52188313,0.39694902,0.30689064
4775,256,json_config,json_config_template_130,True,278,5.799329,0.55905277,1.4684327,29918,0.15455298,0.04038939,0.26133037,0,0.11145964,0.15455298,0.04038939
4776,256,json_config,json_config_template_645,True,368,0.11211322,0.010807665,0.005500024,1135,0.9894561,0.9994764,1.0,1,0.98995167,0.9894561,0.9994764
4777,256,json_config,json_config_template_1393,True,277,6.5183134,0.62836254,5.578174,5563,0.07150162,0.0128767975,0.180091,0,0.2200229,0.07150162,0.0128767975
4778,256,math,math_template_1947,True,280,2.3890882,0.23030704,0.8779417,29892,0.6063159,0.8206617,1.0,1,0.66078067,0.6063159,0.8206617
4779,256,natural_language,natural_template_434,True,293,3.7001555,0.35669336,0.2863007,1206,0.0004246699,4.5752415e-07,0.0010773642,0,0.3510933,0.32638842,0.96566707
4780,256,code,code_template_421,True,399,3.0094795,0.2901125,0.036660135,29914,0.01092359,3.2370184e-09,2.9633284e-07,0,0.10298906,0.37031803,1.9793406e-07
4781,256,chat,chat_template_1892,True,259,1.249642,0.12046494,0.000610498,492,0.8232831,0.9999527,1.0,1,0.8233076,0.8232831,0.9999527
4782,256,json_config,json_config_template_152,True,273,6.936243,0.6686508,0.9447294,12119,0.00012592907,4.172647e-06,0.0331349,0,0.06037623,0.019434039,0.000524547
4783,256,natural_language,natural_template_1393,True,290,5.6180644,0.54157895,5.5464544,23460,0.0006924061,0.0009765886,1.0,1,0.430101,0.08354506,0.0025629373
4784,256,math,math_template_194,True,265,6.1205063,0.5900141,2.4532578,12235,0.00052547146,1.0612537e-05,0.02019622,0,0.11450946,0.08334152,0.022875398
4785,256,natural_language,natural_template_1482,True,292,2.854203,0.27514392,2.0679936,29889,0.27720132,0.17455494,0.6297046,0,0.45340407,0.27720132,0.17455494
4786,256,chat,chat_template_1363,True,279,6.428013,0.61965764,4.2262144,13258,4.3461452e-05,1.0061074e-06,0.02314942,0,0.23311314,0.034028728,0.00028785615
4787,256,math,math_template_534,True,265,6.126914,0.59063184,2.3563433,5751,0.0016283705,6.736878e-06,0.0041371896,0,0.10839674,0.08222463,0.022272596
4788,256,code,code_template_1336,True,399,3.0094795,0.2901125,0.036660135,29897,0.37031803,1.9793406e-07,5.344975e-07,0,0.10298906,0.37031803,1.9793406e-07
4789,256,math,math_template_1308,True,293,2.6613908,0.2565569,1.145272,565,0.044818226,6.2889194e-05,0.0014032058,0,0.54338276,0.33901772,0.19570096
4790,256,code,code_template_1223,True,371,5.722966,0.5516914,0.0010250554,632,0.0023990215,6.9179076e-09,2.883637e-06,0,0.15746857,0.15737866,0.99991
4791,256,json_config,json_config_template_498,True,369,2.6280448,0.25334236,0.7050358,304,0.40575442,0.2737758,0.67473274,1,0.29726508,0.40575442,0.2737758
4792,256,natural_language,natural_template_1485,True,381,3.5171068,0.33904755,2.0704255,697,0.0041843313,0.0002726369,0.06515662,0,0.30662584,0.2968021,0.048050888
4793,256,json_config,json_config_template_1661,True,274,4.546897,0.43831888,0.0039664647,1226,8.49849e-06,1.0058876e-11,1.1836073e-06,0,0.40589926,0.40568247,0.99969995
4794,256,natural_language,natural_template_1931,True,295,2.4368925,0.23491536,2.3410537,674,0.026567115,0.0051030386,0.19208102,0,0.6863374,0.48967245,0.64780265
4795,256,math,math_template_1071,True,280,2.4083056,0.2321596,0.8790283,322,0.089649275,0.0041031037,0.0457684,0,0.6574528,0.6031435,0.8194379
4796,256,json_config,json_config_template_1799,True,273,6.93581,0.668609,0.9508985,29882,0.0011142001,3.159802e-05,0.028359378,0,0.060880065,0.019367674,0.0005282136
4797,256,natural_language,natural_template_1072,True,295,2.4357994,0.23481,2.5069387,338,0.48721066,0.62293506,1.0,1,0.69091016,0.48721066,0.62293506
4798,256,natural_language,natural_template_1732,True,291,2.2570279,0.21757649,4.056276,13,0.60563725,0.046045464,0.07602812,0,0.35157144,0.60563725,0.046045464
4799,256,chat,chat_template_689,True,275,2.121848,0.20454523,0.16538501,403,0.054294422,4.6824503e-06,8.624183e-05,0,0.37758863,0.34855515,0.97092944
4800,256,json_config,json_config_template_900,True,369,2.6351209,0.2540245,0.61231154,304,0.39960682,0.1987106,0.4972653,0,0.22163057,0.39960682,0.1987106
4801,256,json_config,json_config_template_1849,True,276,2.9877553,0.2880183,0.1569323,29918,0.36462486,0.0042900103,0.011765545,0,0.08456651,0.36462486,0.0042900103
4802,256,natural_language,natural_template_719,True,290,5.6777124,0.547329,5.8784637,5835,5.3791955e-05,2.1976982e-06,0.04085552,0,0.46854597,0.07618983,0.002580581
4803,256,json_config,json_config_template_1080,True,367,3.1212144,0.3008837,1.2291982,29635,1.128964e-06,1.3989508e-08,0.012391457,0,0.5841267,0.5648679,0.5057879
4804,256,chat,chat_template_1929,True,273,0.44248307,0.042655174,0.008923594,800,0.9527202,0.9992091,1.0,1,0.9533354,0.9527202,0.9992091
4805,256,code,code_template_1667,True,375,4.0423574,0.3896815,0.057428423,467,0.075977124,1.231285e-10,1.6205995e-09,0,0.011963999,0.2570273,8.006693e-09
4806,256,code,code_template_439,True,360,5.9181604,0.57050806,0.0011263026,29886,0.08283795,3.5047364e-11,4.2308346e-10,0,0.0015685743,0.08283795,3.5047364e-11
4807,256,json_config,json_config_template_1810,True,278,5.8106413,0.5601433,1.4848838,363,0.026932817,1.18278194e-07,4.391601e-06,0,0.110956885,0.15258479,0.040160358
4808,256,math,math_template_1136,True,293,2.652341,0.2556845,1.1956401,21006,5.6860918e-06,8.049641e-07,0.1415672,0,0.5681873,0.33353907,0.21876158
4809,256,math,math_template_852,True,295,3.690847,0.355796,2.312506,411,0.03909286,0.0021819316,0.05581407,0,0.5535393,0.12423686,0.073969156
4810,256,chat,chat_template_33,True,274,6.1789236,0.59564555,4.3365755,4972,0.0015701964,0.00013511984,0.086052835,0,0.25576463,0.036728185,0.002276469
4811,256,natural_language,natural_template_737,True,294,2.0113242,0.19389077,2.487639,278,0.06569511,0.18638228,1.0,1,0.38495392,0.5764563,0.033678588
4812,256,code,code_template_1060,True,403,6.915911,0.6666908,6.252387,3062,0.00030980597,1.3276276e-05,0.04285352,0,0.2920041,0.026924446,0.00016492815
4813,256,code,code_template_611,True,399,3.0094795,0.2901125,0.036660135,29897,0.37031803,1.9793406e-07,5.344975e-07,0,0.10298906,0.37031803,1.9793406e-07
4814,256,chat,chat_template_82,True,269,5.9375286,0.5723752,3.0448277,848,0.065997854,0.047359772,0.71759564,1,0.18055648,0.065997854,0.047359772
4815,256,json_config,json_config_template_477,True,368,0.111063756,0.010706497,0.0043207137,1135,0.9895678,0.99959606,1.0,1,0.9899521,0.9895678,0.99959606
4816,256,math,math_template_1203,True,281,4.022376,0.38775527,3.5716863,2086,0.011050683,0.032659058,1.0,1,0.2209085,0.19896267,1.5724276e-05
4817,256,natural_language,natural_template_1116,True,294,2.0816913,0.20067412,2.380788,304,0.5644527,0.020004597,0.035440695,0,0.37007752,0.5644527,0.020004597
4818,256,chat,chat_template_1195,True,278,1.9735066,0.19024517,1.6316273,29892,0.5391794,0.58904916,1.0,1,0.6933853,0.5391794,0.58904916
4819,256,math,math_template_235,True,280,2.390445,0.23043784,0.881368,322,0.08939318,0.004131581,0.04621808,1,0.6602625,0.6061376,0.81870407
4820,256,json_config,json_config_template_1402,True,277,6.4960766,0.6262189,5.635936,29027,0.0002580705,2.8899397e-06,0.011198256,0,0.22425507,0.08300618,0.015561328
4821,256,math,math_template_1705,True,268,2.6068316,0.2512974,0.022127915,23830,0.63155425,0.99734265,1.0,1,0.63337153,0.63155425,0.99734265
4822,256,chat,chat_template_47,True,275,2.1383884,0.2061397,0.13964404,403,0.055488747,2.3700745e-06,4.2712705e-05,0,0.35463333,0.33203575,0.9773586
4823,256,chat,chat_template_1660,True,260,3.9000814,0.37596613,0.0005498879,5059,0.21075462,0.9999602,1.0,1,0.21077533,0.21075462,0.9999602
4824,256,code,code_template_889,True,360,5.9181604,0.57050806,0.0011263026,28135,3.2110172e-05,1.1181623e-10,3.482268e-06,0,0.0015685743,0.08283795,3.5047364e-11
4825,256,math,math_template_1466,True,267,0.23981485,0.023118045,0.00024601122,292,0.9727076,0.99998426,1.0,1,0.9727215,0.9727076,0.99998426
4826,256,math,math_template_252,True,295,3.6842897,0.3551639,2.338945,297,0.05552904,0.005227054,0.0941319,0,0.5616392,0.12416281,0.076811
4827,256,code,code_template_728,True,371,5.722966,0.5516914,0.0010250554,458,0.0099049015,1.0548549e-08,1.0649827e-06,0,0.15746857,0.15737866,0.99991
4828,256,chat,chat_template_286,True,272,2.6199844,0.25256535,1.9132199,29892,0.38553706,0.21105793,0.54743874,1,0.40979487,0.38553706,0.21105793
4829,256,code,code_template_1964,True,360,5.9181604,0.57050806,0.0011263026,29873,0.013417687,3.6225172e-12,2.6998073e-10,0,0.0015685743,0.08283795,3.5047364e-11
4830,256,code,code_template_560,True,406,4.121764,0.39733624,0.40186957,3986,0.010436002,1.4532769e-07,1.3925609e-05,0,0.010805503,0.24892125,4.1574454e-05
4831,256,math,math_template_1267,True,281,4.0190334,0.38743305,3.567158,9642,0.00010671737,6.0261505e-07,0.005646832,0,0.21911022,0.19829829,1.5012083e-05
4832,256,code,code_template_588,True,371,5.722966,0.5516914,0.0010250554,16395,7.1460476e-05,8.171819e-13,1.1435438e-08,0,0.15746857,0.15737866,0.99991
4833,256,chat,chat_template_1890,True,273,0.54311585,0.05235613,0.007164441,800,0.9402805,0.9993443,1.0,1,0.9406702,0.9402805,0.9993443
4834,256,chat,chat_template_1852,True,262,5.519555,0.5320827,3.752397,278,0.26434183,0.2620481,0.9913228,1,0.45296663,0.26434183,0.2620481
4835,256,chat,chat_template_57,True,273,0.44248307,0.042655174,0.008923594,800,0.9527202,0.9992091,1.0,1,0.9533354,0.9527202,0.9992091
4836,256,math,math_template_291,True,281,4.0348167,0.38895455,3.5629017,28520,4.000765e-05,3.7764257e-06,0.09439259,0,0.21909687,0.19701277,1.4490663e-05
